Mode_1,Mode_2,Mode_3,Events,Sensor1_new,Sensor_3_new,Sensor4_new,Sensor7_new,Sensor_9_new,Temperature,Humidity,Wind level > 0,Wind level > 1,Wind level > 2,M1,M2,M3
1.0,0.0,0.0,P,0.21743614840101874,1.4247720602997849,1.4219679343242393,-0.5070130796910062,0.1525040056767671,-0.9294575673961573,-0.9823916335155586,1,1,0,-1.017030094845766,1.2380454906175897,0.5929137287959632
0.0,1.0,0.0,L,0.42656828434710825,0.23888277288071505,0.36613031062559126,-1.4530263918056965,-1.8694011627141294,-0.9294575673961573,-0.9823916335155586,1,1,0,-1.017030094845766,1.2380454906175897,0.5929137287959632
0.0,1.0,0.0,P,-0.3119045431090738,0.033600170788023076,-0.12659136841743102,0.3202057954590635,0.7553545711287154,-0.9294575673961573,-0.9823916335155586,1,1,0,-1.017030094845766,1.2380454906175897,0.5929137287959632
0.0,0.0,1.0,N,0.16118242075090183,-1.153426111217031,-1.2857761781811188,1.2536768098820597,-0.18656814087377546,-0.9294575673961573,-0.9823916335155586,1,1,0,-1.017030094845766,1.2380454906175897,0.5929137287959632
0.0,0.0,1.0,L,-0.16670140763655822,0.3622034088494852,0.3141557674250277,-0.7430535744026476,-1.1235365195273255,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
0.0,1.0,0.0,P,-2.1650593479271296,-1.1043681389335267,-1.5168025959872362,-0.8861094237914994,-0.5658561210374797,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
1.0,0.0,0.0,P,0.46510917100487603,1.564882054039103,1.5060669428038267,0.7520057303052501,-1.0523367555460115,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
1.0,0.0,0.0,L,0.1943886005385091,0.19482915047047095,0.286900406357344,-1.5724328906255167,0.8049388746029364,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
1.0,0.0,0.0,L,-1.041766322880317,-0.28819093535083673,-0.40748988930425967,-1.883789655760246,0.09939780091528995,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
0.0,0.0,1.0,N,-0.13336061849764613,-1.2005307346702885,-1.2563251722773598,-0.37958492565215457,-0.40927794351512664,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
0.0,0.0,1.0,L,-0.4107473149525308,-0.4460148326313141,-0.440606479484279,-1.8812954918661664,-0.17539243946031532,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
1.0,0.0,0.0,P,0.9561107487842092,1.347600028115088,1.3717367684963935,0.9374694663790176,2.5323457225153057,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
1.0,0.0,0.0,P,-0.3818737501975925,0.1625644701948371,-0.02353249935106914,0.45400545187299857,-1.4665372323995858,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
1.0,0.0,0.0,P,0.18558988992145778,1.5258268801461365,1.484425481465972,-0.12368389946584735,1.1593884221207575,-1.0228654362748064,-0.9823916335155586,1,1,0,-0.9465745272771521,1.1403665523242428,0.5929137287959632
1.0,0.0,0.0,N,0.7168977969199067,-2.1448244095169566,-1.9743524085626918,-0.9991794492983281,0.5269893931760313,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
0.0,1.0,0.0,N,0.8554322666048235,-0.35673518508894586,-0.3234706101602365,0.7917902242589095,-0.5876400137043684,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
1.0,0.0,0.0,P,0.4520526283281029,-0.012147140789232272,0.13926076701558246,-1.657000147000778,-0.791165241604324,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
1.0,0.0,0.0,P,-0.3076963782313846,1.1480417413255355,0.9963488784308383,0.09148448126180074,-0.021123755156059534,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
0.0,0.0,1.0,L,0.5754930720733097,-1.4381960441582666,-1.2181468922374206,-2.0282428807071398,-0.2910977462056196,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
0.0,0.0,1.0,L,0.7045938813708694,-0.8241992965400723,-0.5860027486834657,-2.015956673861279,-0.2910977462056196,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
0.0,0.0,1.0,N,0.8340293797473549,-2.2272486485261833,-2.0393183416666205,-0.9227465091796366,0.603138938285751,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
0.0,1.0,0.0,L,0.024642822144336947,-0.29282546691585287,-0.2247336887030515,-1.62582664856756,-1.933555606714086,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
0.0,1.0,0.0,P,-0.14653399193215566,-0.005081250559377472,-0.07718978071138677,-0.35642456185529675,0.1314423986681008,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
0.0,0.0,1.0,P,2.3364689734372424,1.9707792856422361,2.190810831073488,1.7653472665889773,1.0918091908716248,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
0.0,0.0,1.0,P,-0.02168141989778884,0.5014498374966806,0.4599169948503874,-0.4931302103257428,0.8157154980161604,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
1.0,0.0,0.0,P,0.2876886841870429,0.8653471185715205,0.8218980041089354,0.2251444947930724,-1.1060893756234609,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
1.0,0.0,0.0,P,-1.4548451716483315,-0.2922550025041998,-0.7364941154571224,1.1005179162739354,0.7071040682712535,-0.9411335510059884,-0.9823916335155586,1,1,0,-0.876118959708538,1.0426876140308956,0.5929137287959633
0.0,1.0,0.0,N,1.6305843079922366,0.9498683060732379,1.2712876314842643,-1.0359192550442209,0.7367830287527019,-0.9703235100305664,-0.9823916335155586,1,1,0,-0.8056633921399238,0.9450086757375487,0.5929137287959632
0.0,1.0,0.0,L,1.2662625465862618,-1.7629181571018269,-1.3857008982959478,-2.259490547666351,-1.423099944054479,-0.9703235100305664,-0.9823916335155586,1,1,0,-0.8056633921399238,0.9450086757375487,0.5929137287959632
1.0,0.0,0.0,P,-1.0775975261183175,-0.9011883866893079,-1.1627063688366033,-0.27734929437719114,-0.11298149592526882,-0.9703235100305664,-0.9823916335155586,1,1,0,-0.8056633921399238,0.9450086757375487,0.5929137287959632
0.0,0.0,1.0,P,-1.0762226482156818,-0.580648368018763,-0.896074907222162,0.46580125184957366,0.5342243890130141,-0.9703235100305664,-0.9823916335155586,1,1,0,-0.8056633921399238,0.9450086757375487,0.5929137287959632
1.0,0.0,0.0,P,-0.5020694595165874,0.23744874337693886,0.08571802639086375,-0.26206100223691875,1.22842891616163,-1.0754073625190468,-0.9823916335155586,1,1,0,-0.6576913504489784,0.5225122153682391,0.5929137287959632
0.0,1.0,0.0,P,0.7401169223203482,-0.8212722239726937,-0.7316300645135296,-0.11628330005039023,0.4608092110379929,-1.0754073625190468,-0.9823916335155586,1,1,0,-0.6576913504489784,0.5225122153682391,0.5929137287959632
1.0,0.0,0.0,P,-1.0417183488976716,1.3139426278275563,0.9082229770310801,1.4221495573784688,-0.70882012434645,-1.0754073625190468,-0.9823916335155586,1,1,0,-0.6576913504489784,0.5225122153682391,0.5929137287959632
1.0,0.0,0.0,P,-0.32294476751525353,0.46787899043022707,0.33338990815562675,-0.07281460082293617,2.000388404861981,-1.0754073625190468,-0.9823916335155586,1,1,0,-0.6576913504489784,0.5225122153682391,0.5929137287959632
0.0,1.0,0.0,L,1.151971870131111,0.6895653950359365,0.8342498749052067,0.01196993041043528,0.8183375770443286,-1.0754073625190468,-0.9823916335155586,1,1,0,-0.6576913504489784,0.5225122153682391,0.5929137287959632
0.0,0.0,1.0,P,1.9071667347380672,0.8352954467893685,1.0780888530838635,0.5992984275786883,-0.32735011313962875,-1.0754073625190468,-0.9823916335155586,1,1,0,-0.6576913504489784,0.5225122153682391,0.5929137287959632
1.0,0.0,0.0,N,0.9947029958233974,-0.6251563948396687,-0.39649790900612825,-1.23058569376836,0.6622995963587973,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.5097193087580328,0.10001575499892949,0.5929137287959632
0.0,1.0,0.0,L,0.6101455263377247,0.9114563799823767,0.9594021920356832,-0.126988465445079,1.3790801025473942,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.5097193087580328,0.10001575499892949,0.5929137287959632
0.0,1.0,0.0,P,0.5829871725623059,0.4338301335291817,0.4397275057785061,0.3797580412094155,-0.5085770474522395,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.5097193087580328,0.10001575499892949,0.5929137287959632
0.0,1.0,0.0,N,-0.49643110555627185,-0.3449816510902315,-0.5724467964779221,0.7473104158878318,2.418649462432788,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.5097193087580328,0.10001575499892949,0.5929137287959632
1.0,0.0,0.0,N,-1.1627386463183704,-0.13321936012862495,-0.4490667726411589,0.2101506361206528,-0.20671475155490385,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.5097193087580328,0.10001575499892949,0.5929137287959632
1.0,0.0,0.0,P,0.8349078680295602,-0.9011883866893079,2.4266979309780337,-0.6888176988732881,-0.36857350489787366,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.5097193087580328,0.10001575499892949,0.5929137287959632
1.0,0.0,0.0,P,0.46859490414390614,1.3051555087694375,1.2759911008083404,0.42944581905528306,0.4316780344275912,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.5097193087580328,0.10001575499892949,0.5929137287959632
0.0,1.0,0.0,P,-1.3688709973496376,0.21945747610459715,-0.2425265251773654,1.4607539506321963,-1.111536866197028,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.5097193087580328,0.10001575499892949,0.5929137287959632
0.0,1.0,0.0,P,0.4316515511082278,0.5585041471366322,0.5423520745557238,0.2726126608531474,0.02456839976072438,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,0.0,1.0,P,1.052328214977375,1.2208821782189907,1.3311705387088957,0.12993266383322694,0.5340028476136434,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
1.0,0.0,0.0,P,0.40967608065789207,0.13411206588397442,0.12384914259849797,0.19953399011260173,-0.6641158012857643,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
1.0,0.0,0.0,P,-0.028728233548591664,1.2613261378865332,1.1899137380058005,-0.2368523850390964,0.42956732150618954,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,1.0,0.0,N,-0.5081965837000898,-1.1609208333149559,-1.255124740450348,-0.8103306750756583,-1.3450748840843332,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,1.0,0.0,P,-0.2856830929947285,0.8771163895195218,0.757067947759983,-0.20979148784174184,-0.06765503605813113,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,0.0,1.0,N,-0.21693270726529898,-1.5610229333431578,-1.8047201057746587,1.760430890387817,0.4581932016372046,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,0.0,1.0,P,-0.9844930069990379,-0.2891981001052036,-0.5773588534651108,0.3164576858152366,-0.7470739509090204,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,0.0,1.0,N,-1.4109077763427604,-0.9011883866893079,0.06229107711573273,0.9340456122423926,-2.4305488358448106,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,0.0,1.0,P,-1.4569656216812552,-0.035443727089947585,-0.40872737842808304,0.197375442502618,-0.38457304267160386,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,0.0,1.0,P,-1.0563913325896948,0.9019965063422398,0.5232442655187991,1.1074678715392383,0.3175963530064419,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,0.0,1.0,N,-0.8389540536480048,-0.26659197245445454,-0.5307211224795827,0.36769194941588856,-1.5471737495499844,-0.7134518706142807,-0.9864300620358191,1,1,1,-0.4357332879125601,-0.11123247518572528,0.5929137287959633
0.0,0.0,1.0,P,-0.1820753758749987,0.467757029073253,0.3564134382222885,-0.01913777018993444,0.689185010838592,-0.7192898624191962,-0.9864300620358191,1,1,1,-0.3617472670670874,-0.3224807053703801,0.5929137287959632
1.0,0.0,0.0,L,0.5643433541067394,0.8814381492174594,0.9602609668155777,-0.6100605331482329,0.33574453887269917,-0.7192898624191962,-0.9864300620358191,1,1,1,-0.3617472670670874,-0.3224807053703801,0.5929137287959632
0.0,1.0,0.0,N,-0.05619249201334897,-1.0267397352195076,-1.1072585462712627,0.08581071993433059,-0.8312050560234654,-0.7192898624191962,-0.9864300620358191,1,1,1,-0.3617472670670874,-0.3224807053703801,0.5929137287959632
1.0,0.0,0.0,P,2.9275693948056465,0.5076797022956644,0.9303551668145883,0.8781988732225126,-0.648450093017935,-0.7192898624191962,-0.9864300620358191,1,1,1,-0.3617472670670874,-0.3224807053703801,0.5929137287959632
0.0,1.0,0.0,P,1.4332311957850652,-0.31389527489246016,-0.13577905139278376,0.39671589418749764,-0.806979655742964,-0.7192898624191962,-0.9864300620358191,1,1,1,-0.3617472670670874,-0.3224807053703801,0.5929137287959632
0.0,1.0,0.0,N,1.4131950030331926,-0.03258550367569954,0.21717289135024861,-0.5605980773774427,0.912756700567906,-0.7192898624191962,-0.9864300620358191,1,1,1,-0.3617472670670874,-0.3224807053703801,0.5929137287959632
0.0,0.0,1.0,L,-0.7022208659114713,0.14900708838410248,0.037772060533054236,-1.224227445632987,-0.5896369211123945,-0.7192898624191962,-0.9864300620358191,1,1,1,-0.3617472670670874,-0.3224807053703801,0.5929137287959632
0.0,0.0,1.0,N,-1.4541910322849678,0.857935015457352,0.35203674687918524,1.716246462216,0.16378440816253273,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.25153572564167365,-0.37108649284649536,0.5929137287959632
1.0,0.0,0.0,L,-0.17337599962201306,-0.9691267638798681,-0.8112830395870403,-3.1136013284574666,-0.34830550166914476,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.25153572564167365,-0.37108649284649536,0.5929137287959632
0.0,1.0,0.0,P,-1.100261846519461,-0.26336786496928427,-0.533052644070633,-0.1889335748288668,-0.12532104838884772,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.25153572564167365,-0.37108649284649536,0.5929137287959632
0.0,0.0,1.0,N,-1.5263963913645546,0.6728389850625359,0.1948037594568249,1.225734032378258,0.011312333562762523,-0.8243737149076767,-0.9864300620358191,1,1,0,-0.25153572564167365,-0.37108649284649536,0.5929137287959632
0.0,0.0,1.0,P,0.018128519700897065,1.1627715258581501,1.0869522847121165,-0.05916036709267765,0.32898145656451283,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
0.0,0.0,1.0,P,0.9637400230243061,1.5985787966998528,1.819969759031852,-1.484960115559448,1.546023686227975,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
0.0,1.0,0.0,P,0.03370538966593752,2.4120649819544684,2.2999931377008367,0.2697748334580042,-1.8872944242304253,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
1.0,0.0,0.0,P,-0.5723282037003656,0.9595445627660705,0.7361538762406002,0.35832688232906446,0.5232596071510095,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
0.0,1.0,0.0,P,-1.1532327427571476,-0.1460390724415324,-0.5496964236066963,1.3073465400295021,-0.181949154437581,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
1.0,0.0,0.0,P,0.2519853175027973,-0.8470355770741433,-0.804664381786848,-0.7014565631685875,1.7646683559315584,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
1.0,0.0,0.0,P,-0.5306176477892313,0.7743521435568717,0.586379792749922,0.047584072512350147,-0.43039265976336827,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
0.0,0.0,1.0,L,-1.4624199813081313,-0.039409438310266866,-0.2650444477322291,-1.6192994088758792,-0.3684460427228933,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
1.0,0.0,0.0,L,-2.4174405936277794,1.1594451282026148,0.6890119414287589,-1.054310459373845,-1.2378579512299859,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
1.0,0.0,0.0,P,-0.323306547784379,0.8400027617448368,0.6778984019676029,0.21871287497358807,0.9127339394652307,-0.9177815837863262,-0.9904684905560797,1,0,0,-0.08621841350355301,-0.44399517406066824,0.5929137287959633
0.0,0.0,1.0,P,0.8577084909813956,0.24153051459824967,0.329942737340876,0.05093834189049568,1.7533788490047226,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,0.0,1.0,N,0.6556062366922343,-0.9232319184030473,-0.8436043015711002,-0.183424544766369,0.5048246313910465,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,1.0,0.0,L,1.6184957109653075,0.882581045159426,0.9776720008378949,1.7088756848398912,-0.14892734667658694,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,1.0,0.0,N,-0.6087808111135723,-1.9861113746017647,-2.3235649331729378,2.0215768085738213,-0.6534727096749007,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,1.0,0.0,P,1.2952199247108804,-0.9011883866893079,0.32976194265037156,0.4184315458559191,0.8487008880128744,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,P,-0.05107592566427557,0.750791963355599,0.6336803440215995,0.32997417012564734,0.17385391998598437,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,P,1.0011461838925628,0.797086133920577,0.8624779900141892,0.6075704932551061,-0.36905300546089514,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,1.0,0.0,N,-0.04852229878805462,-1.104659272495336,-1.393899544478372,2.6639392758482834,1.5697680685386095,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,1.0,0.0,P,-0.5768733152561639,0.34024839747548485,0.11276704569221167,0.4724160641964842,-1.2260965307743537,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,P,-0.5442984166401894,-0.817760917163036,-0.9706987579390108,-0.22045121012885197,-2.058846372499286,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,0.0,1.0,P,-1.1331601462184442,-0.2712796162233141,-0.6021908919110075,0.48157616393350056,-0.46182270774395223,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,0.0,1.0,N,-0.4247520492862939,-1.5132062129346642,-1.7770893992082113,1.5049298582213426,-1.3250466311371152,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,P,-0.07482728007218221,0.5962806939000315,0.5180012194941811,-0.18253367051154692,-1.9395766770750655,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,N,0.0843388241492052,-1.0069013435246064,-1.2212445453663363,2.054275017939442,-0.3851299309837206,-0.9644855182256507,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,N,-0.48095356995529703,-2.0359345560443485,-2.2665691262544314,1.0277166378359008,-0.6841273627576873,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,P,-0.3468671350612958,0.7330819940517622,0.5890470759090513,-0.04541288031874219,-0.9557356009793175,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,1.0,0.0,L,0.29399585190541416,-1.1943225081765743,-0.9385779422422496,-3.166284091112187,-0.2910977462056196,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,0.0,1.0,L,0.5614172233652722,0.05407590892904691,0.16712027431613047,-0.9350402898767607,-0.15816683695582104,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,P,-0.29579995933493464,0.8672375196046189,0.7217225857664358,0.07841343407880112,0.19013569543288567,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,0.0,1.0,N,-1.0909077665033151,-0.016427590995291223,-0.3396997410039477,0.4583083461218474,0.05392870480472175,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,0.0,1.0,P,-1.7848528364674903,-1.585773220334258,-2.0676006390353345,0.9281924453131276,-0.6023861734241246,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,1.0,0.0,N,1.1973733185070587,-2.7240621703975303,-2.43046400498993,-1.2859174109023492,0.6821958349105,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,P,0.5889308668121642,0.32865616720696206,0.3274694435158123,0.4932346878559321,1.423110696968898,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
1.0,0.0,0.0,N,-1.3567454321360817,0.49991941917852156,0.07019298418656872,1.0616119890667957,0.3089183032598597,-1.2797370756910922,-0.9904684905560797,1,1,0,-0.031112642790846138,-0.4682980677987259,0.5929137287959632
0.0,0.0,1.0,P,0.5978345557912395,1.3796719307619565,1.5162666830140654,-1.296275599236047,0.3200560695021948,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
0.0,0.0,1.0,L,0.25052408643140034,-0.38967655418392,-0.27549264027336257,-1.6378056410715616,0.7877921772543824,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
0.0,1.0,0.0,N,-0.7515536410652551,-0.29686396152662436,-0.5458368499963703,0.39493083211792585,0.9859002627176713,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
0.0,1.0,0.0,N,1.1028750140919832,-0.4857899719541599,-0.3227157081062528,-0.18772838574662584,0.7621343449121966,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
1.0,0.0,0.0,P,-0.5321347544404152,0.3064926412549095,0.12089326170359561,0.07160264833045778,-1.6970707847337816,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
0.0,1.0,0.0,L,-1.2131547868802448,0.3050409076831855,0.09649075101619445,-1.2743843288914627,-1.5886186827076,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
0.0,0.0,1.0,P,-1.1228432001506168,-0.025970083619184712,-0.4042190213864598,1.0549280653271094,-0.7021814693995541,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
1.0,0.0,0.0,N,0.05535012183591824,-1.270768673575409,-1.4539180477208813,1.635819262287431,-0.10821532102510872,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
0.0,1.0,0.0,P,0.21511505424067873,1.738193076536631,1.7318792305063229,-0.5076000531638963,1.3707920263599782,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
1.0,0.0,0.0,P,-1.506912463812899,-0.47249421692532123,-0.9334615086484033,1.2023758017171515,0.40159544372537137,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
0.0,0.0,1.0,N,0.9066309474836125,-2.3359752311499387,-2.1311811345652907,-0.9422354485767063,-0.5961116961200299,-1.3614689609599104,-0.9904684905560797,1,1,0,0.06712605708696,-0.526251122097171,0.5929137287959633
1.0,0.0,0.0,P,0.9286930533026078,-1.0981323727785604,-0.9825259311008837,0.05037219650857903,-0.6078200073360869,-1.2447091248615987,-0.9904684905560797,1,1,1,0.4600808565981845,-0.7580633392909514,0.5929137287959633
0.0,1.0,0.0,P,-0.6253479205203919,0.12265753392171257,-0.10468124167769399,0.38123068191438486,0.491016229101503,-1.2447091248615987,-0.9904684905560797,1,1,1,0.4600808565981845,-0.7580633392909514,0.5929137287959633
0.0,0.0,1.0,P,-1.014620103700509,0.3208486732419585,-0.013902655447853428,0.7399382184146112,0.41140547897832735,-1.2447091248615987,-0.9904684905560797,1,1,1,0.4600808565981845,-0.7580633392909514,0.5929137287959633
1.0,0.0,0.0,L,1.6744474847246569,-1.3580930051688698,-0.937460608595966,-1.8640403652260076,0.336677744082377,-1.2447091248615987,-0.9904684905560797,1,1,1,0.4600808565981845,-0.7580633392909514,0.5929137287959633
1.0,0.0,0.0,N,1.9555549868335336,-3.098129454949082,-2.670182043320902,-1.0713345835504795,-0.1695124879359217,-1.2447091248615987,-0.9904684905560797,1,1,1,0.4600808565981845,-0.7580633392909514,0.5929137287959633
0.0,1.0,0.0,N,0.5822209998394702,-0.885423897741074,-0.8764724394202249,0.5003072448385559,0.10035224982079793,-1.2447091248615987,-0.9904684905560797,1,1,1,0.4600808565981845,-0.7580633392909514,0.5929137287959633
1.0,0.0,0.0,P,2.495687566839642,-0.9011883866893079,1.4879453631888604,0.7947132574807624,0.8350199478983112,-1.2447091248615987,-0.9904684905560797,1,1,1,0.4600808565981845,-0.7580633392909514,0.5929137287959633
